media,date,ranking,title,url,words
mainichi,2022-12-29,1,設置から半世紀以上 国会に謎の「酸素ボックス」 居眠り防止,https://mainichi.jp/articles/20221228/k00/00m/010/002000c,設置 世紀以上 国会 謎 酸素ボックス 居眠り防止
mainichi,2022-12-29,2,患者の口にガムテープ 静岡の精神科病院で職員が暴行,https://mainichi.jp/articles/20221229/k00/00m/040/019000c,患者 口 ガムテープ 静岡 精神科病院 職員 暴行
mainichi,2022-12-29,3,決して走るな？四国の「酷道ヨサク」 驚きと緊張の346キロ,https://mainichi.jp/articles/20221226/k00/00m/040/168000c,四国 酷道ヨサク 驚き 緊張 346キロ
mainichi,2022-12-29,4,「遅刻して、締め切りを破ろう」 プロが説く、聞いてもらう技術,https://mainichi.jp/articles/20221224/k00/00m/040/183000c,遅刻 締め切り プロ 技術
mainichi,2022-12-29,5,堺4人死傷ひき逃げ、49歳の容疑者を逮捕 大阪府警,https://mainichi.jp/articles/20221229/k00/00m/040/002000c,堺4人死傷ひき逃げ 49歳 容疑者 逮捕 大阪府警
mainichi,2022-12-29,6,箱崎幸子さん＝被災者応援歌を歌い続ける歌手,https://mainichi.jp/articles/20210326/ddm/012/070/080000c,箱崎幸子さん 被災者応援歌 歌手
mainichi,2022-12-29,7,子供との「星空の約束」果たせず ひき逃げ犠牲の大阪市職員,https://mainichi.jp/articles/20221228/k00/00m/040/083000c,子供 星空 約束 ひき逃げ犠牲 大阪市職員
mainichi,2022-12-29,8,「来年は血みどろの戦いに」 自民で続く「増税」対立、年明け再燃か,https://mainichi.jp/articles/20221228/k00/00m/010/094000c,来年 血みどろ 戦い 自民 増税 対立 年明け再燃
mainichi,2022-12-29,9,「韓国語」の浸透恐れる 北朝鮮に影を落とす脅威,https://mainichi.jp/premier/politics/articles/20221228/pol/00m/010/003000c,韓国語 浸透 北朝鮮 影 脅威
mainichi,2022-12-29,10,佳子さま28歳の誕生日 今年は地方訪問6回 手話生かした公務も,https://mainichi.jp/articles/20221228/k00/00m/040/152000c,佳子さま28歳 誕生日 今年 地方訪問6回 手話 公務
mainichi,2022-12-29,11,「おいこら、待て」深夜の住宅街、響いた衝撃音 ひき逃げ現場で何が,https://mainichi.jp/articles/20221228/k00/00m/040/070000c,深夜 住宅街 衝撃音 ひき逃げ現場
mainichi,2022-12-29,12,工藤美桜、デジタル写真集で寒さ吹き飛ばす爽やか水着 お気に入りは「水色のワンピース水着」,https://mainichi.jp/articles/20221227/orc/00m/200/016000c,工藤美桜 デジタル写真集 さ 爽やか水着 お気に入り 水色 ワンピース水着
mainichi,2022-12-29,13,「神様、救ってください」15歳で輸血拒否 震える手で同意書,https://mainichi.jp/articles/20221226/k00/00m/040/266000c,神様 15歳 輸血拒否 手 同意書
mainichi,2022-12-29,14,国立競技場、将来議論避けたツケ 無責任の末「公費年20億円」,https://mainichi.jp/articles/20221228/k00/00m/040/329000c,国立競技場 将来議論 ツケ 責任 公費年20億円
mainichi,2022-12-29,15,重信房子氏 「人間ひとりひとりとは必ずチャンネルを合わせられる」,https://mainichi.jp/articles/20221226/k00/00m/040/185000c,重信房子氏 人間ひとりひとり チャンネル
mainichi,2022-12-29,16,エホバの証人はなぜ「輸血拒否」するのか 教団広報に聞いた,https://mainichi.jp/articles/20221226/k00/00m/040/270000c,エホバ 証人 輸血拒否 教団広報
mainichi,2022-12-29,17,はじまりは無謀な「宣言」 社会人最高投手、ENEOS柏原の1年,https://mainichi.jp/articles/20221228/k00/00m/050/353000c,無謀 宣言 社会人最高投手 ENEOS柏原 1年
mainichi,2022-12-29,18,宝塚歌劇の演出家・原田諒氏退団 「スタッフにセクハラ」報道,https://mainichi.jp/articles/20221228/k00/00m/040/238000c,宝塚歌劇 演出家 原田諒氏退団 スタッフ セクハラ 報道
mainichi,2022-12-29,19,福岡空港の保安検査場、2～3時間待ちの大混雑も どうして?,https://mainichi.jp/articles/20221227/k00/00m/040/347000c,福岡空港 保安検査場 2～3時間待ち 混雑 ?
mainichi,2022-12-29,20,重信房子氏 「もっと違う形で闘っていたら、こんな社会には 」,https://mainichi.jp/articles/20221227/k00/00m/040/314000c,重信房子氏 形 社会
