media,date,ranking,title,url,words
nikkei,2022-12-25,1,キャッシュレス、でも現金増 「銀行券のパラドックス」,https://www.nikkei.com/article/DGXZQOUB0541N0V01C22A2000000/,キャッシュレス 現金増 銀行券 パラドックス
nikkei,2022-12-25,2,FIRE急がぬコツコツ個人投資家 厳選・分散で築く防波堤,https://www.nikkei.com/article/DGXZQOUB147XQ0U2A211C2000000/,FIRE 個人投資家 厳選 分散 防波堤
nikkei,2022-12-25,3,2075年の日本、GDP12位に後退 経済大国から脱落予測,https://www.nikkei.com/article/DGXZQOCD2129T0R21C22A2000000/,2075年 日本 GDP12位 後退 経済大国 脱落予測
nikkei,2022-12-25,4,パナソニック、主役はテレビから空調 欧州で転換,https://www.nikkei.com/article/DGXZQOUF166Z50W2A211C2000000/,パナソニック 主役 テレビ 空調 欧州 転換
nikkei,2022-12-25,5,中国、毎日のコロナ感染者数発表を中止 実態不透明に,https://www.nikkei.com/article/DGXZQODL250PB0V21C22A2000000/,中国 毎日 コロナ感染者数発表 中止 実態不透明
nikkei,2022-12-25,6,（チャートは語る）硬直財政、成長阻む悪循環 政策経費3割どまり 税収伸び、米欧に見劣り,https://www.nikkei.com/article/DGKKZO67135310V21C22A2MM8000/,チャート 硬直財政 成長 悪循環 政策経費3割どまり 税収 米欧 見劣り
nikkei,2022-12-25,7,国債に格下げリスク再燃も 邦銀に波及、ドル調達難しく,https://www.nikkei.com/article/DGXZQOUB226ZQ0S2A221C2000000/,国債 格下げリスク再燃 邦銀 波及 ドル調達
nikkei,2022-12-25,8,「ワグネル主力は手ごわい」 ウクライナ東部守備隊兵士,https://www.nikkei.com/article/DGXZQOCB250C90V21C22A2000000/,ワグネル主力 ウクライナ東部守備隊兵士
nikkei,2022-12-25,9,建築家・安藤忠雄さん 生きるため、ただ食べる,https://www.nikkei.com/article/DGXZQOUD297GX0Z21C22A1000000/,建築家 安藤忠雄さん
nikkei,2022-12-25,10,国債に格下げリスク再燃も 邦銀に波及、ドル調達難しく 市場との対話不可欠,https://www.nikkei.com/article/DGKKZO67136100V21C22A2EA2000/,国債 格下げリスク再燃 邦銀 波及 ドル調達 市場 対話不可欠
nikkei,2022-12-25,11,もう一つの緩和正常化 株売る日銀、国民の覚悟問う,https://www.nikkei.com/article/DGXZQOCD230ZP0T21C22A2000000/,一つ 緩和正常化 株 日銀 国民 覚悟
nikkei,2022-12-25,12,驚異のAI学習アプリ、導入急増 リスキリングにも有効,https://www.nikkei.com/article/DGXZQOUC1354B0T11C22A2000000/,驚異 AI学習アプリ 導入急増 リスキリング 有効
nikkei,2022-12-25,13,国内のQR決済、海外利用可能に ペイペイやメルペイ 政府、まずインドネシアと協議,https://www.nikkei.com/article/DGKKZO67135470V21C22A2MM8000/,国内 QR決済 海外利用可能 ペイペイ メルペイ 政府 インドネシア 協議
nikkei,2022-12-25,14,中国コロナ急増 医療逼迫 「死者1日5000人超」推計も,https://www.nikkei.com/article/DGKKZO67135940V21C22A2EA1000/,中国コロナ急増 医療逼迫 死者1日5000人超 推計
nikkei,2022-12-25,15,設備投資30兆円で最高 脱炭素、車・精密機器けん引 今年度修正計画・本社調査,https://www.nikkei.com/article/DGKKZO67135380V21C22A2MM8000/,設備投資30兆円 最高 炭素 車 精密機器けん引 今年度修正計画 本社調査
nikkei,2022-12-25,16,火力発電 脱炭素化探る CO2貯留/アンモニア混合 電力安定供給、どう両立,https://www.nikkei.com/article/DGKKZO67135890V21C22A2EA1000/,火力発電 炭素化 CO2貯留/アンモニア混合 電力安定供給 両立
nikkei,2022-12-25,17,「特定秘密」初の漏洩か 元海将に、海自1佐を懲戒へ,https://www.nikkei.com/article/DGKKZO67135410V21C22A2MM8000/,特定秘密 初 漏洩 海将 海 1佐 懲戒
nikkei,2022-12-25,18,硬直財政が成長阻む悪循環 政策経費3割、税収伸び悩み,https://www.nikkei.com/article/DGXZQOUA21BTF0R21C22A2000000/,硬直財政 成長 悪循環 政策経費3割 税収
nikkei,2022-12-25,19,（春秋）東京の会社員や学生は全員、京王沿線に住んでいる。もちろん事実は違うが、かつて映画やドラマの好きな人たちの間にそんな定番の,https://www.nikkei.com/article/DGKKZO67135490V21C22A2MM8000/,春秋 東京 会社員 学生 全員 京王沿線 事実 映画 ドラマ 好き 人たち 間 定番
nikkei,2022-12-25,20,（きょうのことば）QRコード決済 規格統一の動き,https://www.nikkei.com/article/DGKKZO67136300V21C22A2EA2000/,きょう ことば QRコード決済 規格統一 動き
nikkei,2022-12-25,21,革靴の王国・日本 欧州伝来の職人技、本場で称賛,https://www.nikkei.com/article/DGXZQOUD25CKZ0V21C22A1000000/,革靴 王国 日本 欧州伝来 職人技 本場 称賛
nikkei,2022-12-25,22,米の歴史的寒波、少なくとも17人死亡 停電・欠航も続く,https://www.nikkei.com/article/DGXZQOGN2503B0V21C22A2000000/,米 歴史的寒波 17人死亡 停電 欠航
nikkei,2022-12-25,23,経済安全保障でグローバリゼーション終わる,https://www.nikkei.com/article/DGXZQOCD153ZW0V11C22A2000000/,経済安全保障 グローバリゼーション
nikkei,2022-12-25,24,サハリン2、輸送停止懸念 ロシア全域の船舶保険停止 日本の損保 再保険会社との交渉焦点,https://www.nikkei.com/article/DGKKZO67136180V21C22A2EA2000/,サハリン2 輸送停止懸念 ロシア全域 船舶保険停止 日本 損保 保険会社 交渉焦点
nikkei,2022-12-25,25,自公、復帰10年で成長4%どまり 年0%台、構造改革進まず,https://www.nikkei.com/article/DGKKZO67133720U2A221C2EA3000/,自公 復帰10年 成長4%どまり 年0%台 構造改革
nikkei,2022-12-25,26,「孫氏の兵法」株安に揺らぐ 「資本家」貫徹できず葛藤,https://www.nikkei.com/article/DGXZQODK205M50Q2A221C2000000/,孫氏 兵法 株安 資本家 貫徹 葛藤
nikkei,2022-12-25,27,異常気象「温暖化が原因」決着 仮想の地球、人間の活動と証明,https://www.nikkei.com/article/DGKKZO67124570T21C22A2MY1000/,異常気象 温暖化 原因 決着 仮想 地球 人間 活動 証明
nikkei,2022-12-25,28,北海道で再び大規模停電 大雪、ピーク過ぎるも注意,https://www.nikkei.com/article/DGXZQOUE250JB0V21C22A2000000/,北海道 規模停電 大雪 ピーク 注意
