media,date,ranking,title,url,words
nikkei,2022-12-21,1,異次元緩和｢解体｣の始まり 黒田日銀､問われる有終の美,https://www.nikkei.com/article/DGXZQOUB20CRN0Q2A221C2000000/,次元緩和｢解体｣ 始まり 黒田日銀､ 有終の美
nikkei,2022-12-21,2,米国・ウクライナ首脳会談へ、パトリオット供与,https://www.nikkei.com/article/DGXZQOGN210A50R21C22A2000000/,米国 ウクライナ首脳会談 パトリオット供与
nikkei,2022-12-21,3,マスク氏、TwitterのCEO退任表明 ユーザー投票結果受け,https://www.nikkei.com/article/DGXZQOGN197CT0Z11C22A2000000/,マスク氏 Twitter CEO退任表明 ユーザー投票結果
nikkei,2022-12-21,4,画像診断AI、1年以内に早期承認 普及へ新制度検討,https://www.nikkei.com/article/DGXZQOUA103LE0Q2A211C2000000/,画像診断AI 1年以内 早期承認 普及 制度検討
nikkei,2022-12-21,5,「北京コロナ感染70%」の深刻度、習政権に2つの司令部,https://www.nikkei.com/article/DGXZQOCD1821G0Y2A211C2000000/,北京コロナ感染70%」 深刻度 習政権 司令部
nikkei,2022-12-21,6,日銀「1989年」以来の大決断 未来は天国か地獄か,https://www.nikkei.com/article/DGXZQOFL00014_R21C22A2000000/,日銀 1989年 以来 決断 未来 天国 地獄
nikkei,2022-12-21,7,世界で金利上昇 日銀緩和修正、引き締め波及意識,https://www.nikkei.com/article/DGKKZO67019440R21C22A2MM0000/,世界 金利上昇 日銀緩和修正 引き締め波及意識
nikkei,2022-12-21,8,マスク氏「ツイッターCEO退く」 後任見つけ次第,https://www.nikkei.com/article/DGKKZO67019570R21C22A2MM0000/,マスク氏 ツイッターCEO 後任 次第
nikkei,2022-12-21,9,DXの人気職業に異変 「企業の設計士」、米で初の首位,https://www.nikkei.com/article/DGXZQOUF28DB20Y2A021C2000000/,DX 人気職業 異変 企業 設計士 米 初 首位
nikkei,2022-12-21,10,長期金利、0.480%に上昇 7年5カ月ぶり高水準,https://www.nikkei.com/article/DGXZQOUB2156Y0R21C22A2000000/,長期金利 0.480% 上昇 7年5カ月ぶり高水準
