media,date,ranking,title,url,words
excite,2022-12-18,1,半導体ルネサス、北京工場を停止 コロナ感染者増加で,https://www.excite.co.jp/news/article/Kyodo_976771835921285120/,半導体ルネサス 北京工場 停止 コロナ感染者増加
excite,2022-12-18,2,父親「不信感しかない」＝県警と面会、具体的説明なく―勾留中の男性死亡・愛知,https://www.excite.co.jp/news/article/Jiji_2868445/,父親 不信感 県警 面会 具体的説明 勾留中 男性死亡 愛知
excite,2022-12-18,3,薗浦氏、秘書との共謀認める意向 略式起訴の方針決定後、同意打診,https://www.excite.co.jp/news/article/Kyodo_976749985358364672/,薗浦氏 秘書 共謀 意向 略式起訴 方針決定後 同意打診
excite,2022-12-18,4,国内感染、新たに１５万８８１３人＝前週比２万２０００人増―新型コロナ,https://www.excite.co.jp/news/article/Jiji_2868446/,国内感染 新た １５万８８１３人 前週比２万２０００人増 新型コロナ
excite,2022-12-18,5,サイゼリヤ、大盛スパゲッティ・おこさまスパゲッティの販売を終了,https://www.excite.co.jp/news/article/Cobs_2526547/,サイゼリヤ 盛スパゲッティ おこさまスパゲッティ 販売 終了
excite,2022-12-18,6,家賃滞納者追い出し条項は違法 悪質契約制限、最高裁が初判断,https://www.excite.co.jp/news/article/Kyodo_974916607458951168/,家賃滞納者 条項 違法 悪質契約制限 最高裁 判断
excite,2022-12-18,7,村田兆治さん、暴行容疑は不起訴 自宅火災で死去,https://www.excite.co.jp/news/article/Kyodo_976435905661845504/,村田兆 暴行容疑 起訴 自宅火災 死去
excite,2022-12-18,8,【速報】北海道・函館市で路面電車が脱線 氷点下4度 積雪は27cmの中,https://www.excite.co.jp/news/article/FNN_976377739909873664/,速報 北海道 函館市 路面電車 脱線 氷点下4度 積雪 27cm
excite,2022-12-18,9,労働力不足にあえぐ日本企業、続出だが 経営者たちが見ぬふりをする「極めて単純な解決策」,https://www.excite.co.jp/news/article/gentosha_Gold_Online_article47850/,労働力不足 日本企業 続出 経営者たち 単純 解決策
excite,2022-12-18,10,母と弟のほか友人も殺害か 事故死した男を書類送検,https://www.excite.co.jp/news/article/FNN_976067932119908352/,母 弟 ほか友人 殺害 事故死 男 書類送検
excite,2022-12-18,11,総務省、ＫＤＤＩに行政指導 不適切な端末代金の値引きで,https://www.excite.co.jp/news/article/Reuters_976372694409543680/,総務省 ＫＤＤＩ 行政指導 不適切 端末代金 値引き
excite,2022-12-18,12,おかめ納豆 2023年3月に値上げ 豆腐類も...大豆など価格上昇,https://www.excite.co.jp/news/article/FNN_976392360910340096/,かめ納豆 2023年3月 値上げ 豆腐類 ...大豆 価格上昇
excite,2022-12-18,13,ひろゆき「子供を許容出来ない名誉教授は相応しい？」公園廃止問題に疑問、「ネットリンチ」の指摘も,https://www.excite.co.jp/news/article/Real_Live_200263559/,子供 許容 名誉教授 公園廃止問題 疑問 ネットリンチ 指摘
excite,2022-12-18,14,世田谷一家4人殺害、遺族ら集会 事件から22年前に、解決願い,https://www.excite.co.jp/news/article/Kyodo_976684759913201664/,世田谷一家4人殺害 遺族ら集会 事件 22年前 解決願い
excite,2022-12-18,15,宝生リリーの大火傷、脱毛機の構造に問題？ドラゴン細井の不誠実対応に批判も,https://www.excite.co.jp/news/article/Bizjournal_202208_post_312469/,宝生リリー 火傷 脱毛機 構造 問題 ドラゴン細井 不誠実対応 批判
excite,2022-12-18,16,新型コロナワクチン「安全神話」完全崩壊を裏付けるドイツ製薬会社の「重大な有害事象」報告,https://www.excite.co.jp/news/article/Asagei_213141/,新型コロナワクチン 安全神話 完全崩壊 ドイツ製薬会社 重大 有害事象 報告
excite,2022-12-18,17,日本海側中心に大雪の恐れ 路面凍結へ警戒を、気象庁,https://www.excite.co.jp/news/article/Kyodo_976632957655334912/,日本海側中心 大雪 恐れ 路面凍結 警戒 気象庁
excite,2022-12-18,18,死亡２日後に入院予定＝勾留男性、岡崎署の対応遅れる―暴行陵虐容疑で捜索・愛知県警,https://www.excite.co.jp/news/article/Jiji_2868390/,死亡２日後 入院予定 勾留男性 岡崎署 対応 暴行陵虐容疑 捜索 愛知県警
excite,2022-12-18,19,米大使が千葉・小湊鉄道に乗車 松野長官、地元で案内,https://www.excite.co.jp/news/article/Kyodo_976758243955949568/,米大使 千葉 小湊鉄道 乗車 松野長官 地元 案内
excite,2022-12-18,20,高市氏、「罷免仕方ない」＝防衛増税への批判巡り,https://www.excite.co.jp/news/article/Jiji_2865999/,高市氏 罷免仕方 防衛増税 批判巡り
